State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,03/08/2025,2092.0,2320.0,2179.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,04/08/2025,2082.0,2306.0,2193.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,05/08/2025,2095.0,2322.0,2209.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,06/08/2025,2092.0,2343.0,2215.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,07/08/2025,2078.0,2287.0,2215.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,08/08/2025,2114.0,2348.0,2215.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,09/08/2025,2104.0,2305.0,2198.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,10/08/2025,2075.0,2320.0,
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,11/08/2025,2121.0,2296.0,2187.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,12/08/2025,2102.0,2312.0,2164.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,13/08/2025,2082.0,2244.0,2171.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,14/08/2025,2070.0,2295.0,2181.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,15/08/2025,2102.0,2300.0,2161.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,16/08/2025,2033.0,2218.0,2129.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,17/08/2025,1975.0,2254.0,2111.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,18/08/2025,1998.0,2269.0,2126.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,19/08/2025,2043.0,2226.0,2118.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,20/08/2025,2083.0,2240.0,2134.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,21/08/2025,2039.0,2205.0,2123.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,22/08/2025,2031.0,2277.0,2142.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,23/08/2025,2074.0,2252.0,2150.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,24/08/2025,2039.0,2261.0,2145.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,25/08/2025,2035.0,2268.0,2144.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,26/08/2025,2068.0,2240.0,2130.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,27/08/2025,2055.0,2190.0,2132.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,28/08/2025,2081.0,2286.0,2164.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,29/08/2025,2009.0,2206.0,2123.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,30/08/2025,2023.0,2242.0,2137.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,31/08/2025,2111.0,2282.0,2162.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,01/09/2025,2042.0,2283.0,2174.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,02/09/2025,2096.0,2241.0,2171.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,03/09/2025,2084.0,2265.0,2164.0
Maharashtra,Satara,SATARA,wheat,Lokwan,FAQ,04/09/2025,2055.0,2270.0,2122.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,05/09/2025,2001.0,2217.0,2123.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,06/09/2025,2028.0,2225.0,2141.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,07/09/2025,2054.0,2262.0,2154.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,08/09/2025,2041.0,2207.0,2120.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,09/09/2025,2055.0,2246.0,2115.0
Maharashtra,Satara,SATARA,wheat,Lokwan,FAQ,10/09/2025,2059.0,2229.0,2113.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,11/09/2025,2028.0,2207.0,2126.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,12/09/2025,2016.0,2206.0,2118.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,13/09/2025,1948.0,2191.0,2098.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,14/09/2025,2016.0,2222.0,2101.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,15/09/2025,2028.0,2245.0,2123.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,16/09/2025,2053.0,2249.0,2114.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,17/09/2025,2032.0,2179.0,2097.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,18/09/2025,1963.0,2187.0,2111.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,19/09/2025,2011.0,2208.0,2101.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,20/09/2025,1955.0,2202.0,2100.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,21/09/2025,2050.0,2186.0,2104.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,22/09/2025,2023.0,2276.0,2131.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,23/09/2025,2051.0,2193.0,2123.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,24/09/2025,1991.0,2268.0,2133.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,25/09/2025,2023.0,2219.0,2123.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,26/09/2025,2075.0,2251.0,2150.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,27/09/2025,2064.0,2258.0,2156.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,28/09/2025,2078.0,2289.0,2165.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,29/09/2025,2057.0,2249.0,2179.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,30/09/2025,2110.0,2291.0,2194.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,01/10/2025,2134.0,2281.0,2217.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,02/10/2025,2112.0,2350.0,2202.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,03/10/2025,2120.0,2270.0,2213.0
Maharashtra,Satara,Satara,Wheat,Lokwan,FAQ,04/10/2025,2087.0,2306.0,2186.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,07/06/2025,2243.0,2381.0,2322.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,08/06/2025,2178.0,2410.0,2322.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,09/06/2025,2268.0,2472.0,2350.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,10/06/2025,2293.0,2436.0,2357.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,11/06/2025,2291.0,2485.0,2363.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,12/06/2025,2212.0,2459.0,2356.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,13/06/2025,2232.0,2413.0,2315.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,14/06/2025,2247.0,2506.0,2357.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,15/06/2025,2240.0,2496.0,2356.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,16/06/2025,2287.0,2522.0,2376.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,17/06/2025,2290.0,2556.0,2411.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,18/06/2025,2308.0,2507.0,2382.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,19/06/2025,2219.0,2452.0,2347.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,20/06/2025,2234.0,2432.0,2350.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,21/06/2025,2307.0,2467.0,2397.0
Maharashtra,Kolhapur,KOLHAPUR,wheat,Lokwan,FAQ,22/06/2025,2244.0,2491.0,2390.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,23/06/2025,2292.0,2469.0,2378.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,24/06/2025,2318.0,2513.0,2409.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,25/06/2025,2342.0,2505.0,2405.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,26/06/2025,2400.0,2530.0,2467.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,27/06/2025,2354.0,2560.0,2470.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,28/06/2025,2343.0,2598.0,2484.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,29/06/2025,2325.0,2603.0,2471.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,30/06/2025,2362.0,2564.0,2497.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,01/07/2025,2401.0,2614.0,2478.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,02/07/2025,2405.0,2516.0,2458.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,03/07/2025,2368.0,2571.0,2441.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,04/07/2025,2322.0,2479.0,2428.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,05/07/2025,2329.0,2508.0,2390.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,06/07/2025,2240.0,2482.0,2360.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,07/07/2025,2230.0,2469.0,2375.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,08/07/2025,2301.0,2509.0,2411.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,09/07/2025,2322.0,2559.0,2451.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,10/07/2025,2310.0,2595.0,2451.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,11/07/2025,2396.0,2531.0,2448.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,12/07/2025,2331.0,2576.0,2435.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,13/07/2025,2336.0,2516.0,2439.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,14/07/2025,2282.0,2565.0,2422.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,15/07/2025,2352.0,2564.0,2440.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,16/07/2025,2338.0,2498.0,2436.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,17/07/2025,2311.0,2521.0,2434.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,18/07/2025,2397.0,2509.0,2449.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,19/07/2025,2406.0,2609.0,2489.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,20/07/2025,2368.0,2608.0,2488.0
Maharashtra,Kolhapur,KOLHAPUR,wheat,Lokwan,FAQ,21/07/2025,2406.0,2600.0,2505.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,22/07/2025,2435.0,2586.0,2505.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,23/07/2025,2432.0,2587.0,2507.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,24/07/2025,2372.0,2582.0,2499.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,25/07/2025,2359.0,2549.0,2486.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,26/07/2025,2380.0,2576.0,2475.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,27/07/2025,2365.0,2550.0,2496.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,28/07/2025,2445.0,2603.0,2525.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,29/07/2025,2435.0,2618.0,2516.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,30/07/2025,2384.0,2588.0,2500.0
Maharashtra,Kolhapur,KOLHAPUR,wheat,Lokwan,FAQ,31/07/2025,2403.0,2586.0,2482.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,01/08/2025,2455.0,2565.0,2507.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,02/08/2025,2397.0,2578.0,2519.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,03/08/2025,2382.0,2640.0,
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,04/08/2025,2451.0,2613.0,2541.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,05/08/2025,2448.0,2654.0,2549.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,06/08/2025,2451.0,2736.0,2596.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,07/08/2025,2486.0,2754.0,2624.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,08/08/2025,2488.0,2724.0,2623.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,09/08/2025,2464.0,2653.0,2589.0
Maharashtra,Kolhapur,KOLHAPUR,wheat,Lokwan,FAQ,10/08/2025,2540.0,2691.0,2606.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,11/08/2025,2511.0,2672.0,2587.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,12/08/2025,2463.0,2629.0,2569.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,13/08/2025,2467.0,2685.0,2598.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,14/08/2025,2553.0,2762.0,2624.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,15/08/2025,2529.0,2734.0,
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,16/08/2025,2542.0,2757.0,2626.0
Maharashtra,Kolhapur,KOLHAPUR,wheat,Lokwan,FAQ,17/08/2025,2519.0,2766.0,2639.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,18/08/2025,2585.0,2745.0,2674.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,19/08/2025,2552.0,2813.0,2665.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,20/08/2025,2540.0,2761.0,2657.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,21/08/2025,2485.0,2745.0,2619.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,22/08/2025,2515.0,2766.0,2630.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,23/08/2025,2577.0,2723.0,2638.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,24/08/2025,2575.0,2762.0,2633.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,25/08/2025,2505.0,2705.0,
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,26/08/2025,2546.0,2781.0,2648.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,27/08/2025,2573.0,2734.0,2665.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,28/08/2025,2563.0,2797.0,2666.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,29/08/2025,2500.0,2737.0,2629.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,30/08/2025,2561.0,2753.0,2616.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,31/08/2025,2570.0,2703.0,2628.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,01/09/2025,2474.0,2692.0,2612.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,02/09/2025,2595.0,2726.0,2646.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,03/09/2025,2505.0,2746.0,
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,04/09/2025,2491.0,2709.0,2632.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,05/09/2025,2532.0,2827.0,2677.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,06/09/2025,2568.0,2765.0,2642.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,07/09/2025,2543.0,2694.0,2642.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,08/09/2025,2518.0,2716.0,2637.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,09/09/2025,2534.0,2692.0,2601.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,10/09/2025,2539.0,2715.0,2612.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,11/09/2025,2547.0,2730.0,2613.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,12/09/2025,2459.0,2645.0,2584.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,13/09/2025,2459.0,2645.0,2569.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,14/09/2025,2464.0,2669.0,2567.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,15/09/2025,2461.0,2659.0,2569.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,16/09/2025,2440.0,2713.0,
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,17/09/2025,2508.0,2734.0,2601.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,18/09/2025,2459.0,2660.0,2591.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,19/09/2025,2490.0,2650.0,2570.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,20/09/2025,2467.0,2663.0,2590.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,21/09/2025,2480.0,2632.0,2578.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,22/09/2025,2404.0,2673.0,2551.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,23/09/2025,2432.0,2640.0,2527.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,24/09/2025,2439.0,2573.0,2504.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,25/09/2025,2408.0,2633.0,2496.0
Maharashtra,Kolhapur,KOLHAPUR,wheat,Lokwan,FAQ,26/09/2025,2392.0,2592.0,2508.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,27/09/2025,2375.0,2651.0,2506.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,28/09/2025,2398.0,2682.0,2541.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,29/09/2025,2399.0,2615.0,2496.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,30/09/2025,2362.0,2571.0,2500.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,01/10/2025,2428.0,2568.0,2489.0
Maharashtra,Kolhapur,KOLHAPUR,wheat,Lokwan,FAQ,02/10/2025,2371.0,2612.0,2482.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,03/10/2025,2436.0,2556.0,2487.0
Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,FAQ,04/10/2025,2444.0,2590.0,2504.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,02/02/2026,4079.0,4232.0,4164.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,03/02/2026,4049.0,4260.0,4164.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,04/02/2026,3852.0,4069.0,3998.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,05/02/2026,3885.0,4111.0,3987.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,06/02/2026,3944.0,4128.0,4032.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,07/02/2026,3979.0,4149.0,4038.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,08/02/2026,3886.0,4093.0,3990.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,09/02/2026,3902.0,4080.0,3960.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,10/02/2026,3792.0,4011.0,3889.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,11/02/2026,3814.0,4007.0,3917.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,12/02/2026,3833.0,4094.0,3977.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,13/02/2026,3824.0,3977.0,3881.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,14/02/2026,3850.0,4036.0,3942.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,15/02/2026,3805.0,4045.0,3918.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,16/02/2026,3854.0,4008.0,3923.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,17/02/2026,3812.0,3994.0,3897.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,18/02/2026,3788.0,3906.0,3853.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,19/02/2026,3737.0,3979.0,3834.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,20/02/2026,3767.0,4015.0,3882.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,21/02/2026,3902.0,4063.0,3963.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,22/02/2026,3874.0,4064.0,4007.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,23/02/2026,3989.0,4211.0,4108.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,24/02/2026,3905.0,4156.0,4017.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,25/02/2026,3847.0,4079.0,3947.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,26/02/2026,3839.0,3950.0,3895.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,27/02/2026,3794.0,3966.0,3882.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,28/02/2026,3886.0,4013.0,3941.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,01/03/2026,3916.0,4098.0,
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,02/03/2026,3886.0,4101.0,3972.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,03/03/2026,3797.0,3961.0,3898.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,04/03/2026,3784.0,3948.0,3860.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,05/03/2026,3849.0,4033.0,3949.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,06/03/2026,3863.0,4042.0,3915.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,07/03/2026,3762.0,3883.0,3829.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,08/03/2026,3770.0,4000.0,3901.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,09/03/2026,3870.0,4065.0,3941.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,10/03/2026,3738.0,3938.0,3878.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,11/03/2026,3779.0,4063.0,3927.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,12/03/2026,3829.0,4020.0,3951.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,13/03/2026,3867.0,4018.0,3961.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,14/03/2026,3959.0,4131.0,16192.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,15/03/2026,3898.0,4145.0,4008.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,16/03/2026,3935.0,4121.0,4001.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,17/03/2026,3909.0,4086.0,3970.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,18/03/2026,3772.0,3968.0,3916.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,19/03/2026,3784.0,3930.0,3878.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,20/03/2026,3810.0,3955.0,3892.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,21/03/2026,3583.0,3788.0,3671.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,22/03/2026,3572.0,3751.0,3681.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,23/03/2026,3691.0,3836.0,3770.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,24/03/2026,3620.0,3828.0,3722.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,25/03/2026,3534.0,3748.0,3678.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,26/03/2026,3638.0,3820.0,3744.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,27/03/2026,3698.0,3828.0,3774.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,28/03/2026,3783.0,3910.0,3838.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,29/03/2026,3666.0,3915.0,3787.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,30/03/2026,3809.0,3964.0,3898.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,31/03/2026,3783.0,3981.0,3873.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,01/04/2026,3648.0,3801.0,3749.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,02/04/2026,3673.0,3886.0,3754.0
Maharashtra,Kolhapur,Kolhapur,Soybean,Yellow,FAQ,03/04/2026,3563.0,3722.0,3642.0
