State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Is_Outlier
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-17,972.0,1181.0,1063.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-18,923.0,1081.0,1013.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-19,966.0,1165.0,1032.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-20,956.0,1161.0,1023.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-21,870.0,1049.0,976.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-22,988.0,1206.0,1134.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-23,996.0,1278.0,1135.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-24,1043.0,1246.0,1156.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-25,1093.0,1321.0,1218.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-26,1029.0,1284.0,1152.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-27,1251.0,1449.0,1316.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-28,1331.0,1512.0,1424.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-29,1294.0,1511.0,1436.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-03-30,1330.0,1512.0,1431.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-01,1409.0,1617.0,1532.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-02,1453.0,1701.0,1570.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-03,1431.0,1636.0,1559.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-04,1462.0,1664.0,1611.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-05,1640.0,1821.0,1759.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-06,1712.0,1924.0,1856.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-07,1658.0,1844.0,1739.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-08,1699.0,1857.0,1791.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-09,1638.0,1904.0,1764.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-10,1597.0,1744.0,1655.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-11,1683.0,1822.0,1749.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-12,1846.0,2031.0,1898.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-13,1799.0,2034.0,1942.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-14,1855.0,1964.0,1910.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-15,1685.0,1846.0,1738.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-16,1806.0,1986.0,1857.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-17,1740.0,1939.0,1849.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-18,1699.0,1950.0,1846.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-19,1854.0,2071.0,1931.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-20,1752.0,1944.0,1839.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-21,1697.0,1961.0,1830.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-22,1704.0,1849.0,1776.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-23,1682.0,1903.0,1766.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-24,1627.0,1756.0,1685.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-25,1341.0,1513.0,1424.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-27,1384.0,1575.0,1510.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-28,1473.0,1615.0,1538.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-29,1316.0,1490.0,1434.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-04-30,1223.0,1365.0,1276.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-02,1107.0,1386.0,1246.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-03,1065.0,1230.0,1156.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-04,971.0,1221.0,1088.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-05,1086.0,1242.0,1176.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-06,1099.0,1309.0,1223.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-07,1057.0,1264.0,1115.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-08,1130.0,1345.0,1196.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-09,1139.0,1355.0,1276.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-10,1344.0,1553.0,1441.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-11,1220.0,1409.0,1303.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-12,998.0,1203.0,1133.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-13,1018.0,1256.0,1150.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-14,1060.0,1240.0,1188.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-15,976.0,1178.0,1103.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-16,905.0,1102.0,1042.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-17,1041.0,1241.0,1123.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-18,1054.0,1273.0,1163.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-19,1137.0,1308.0,1230.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-20,1263.0,1463.0,1390.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-21,1182.0,1420.0,1295.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-22,1292.0,1420.0,1364.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-23,1254.0,1443.0,1389.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-24,1177.0,1384.0,1300.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-25,1287.0,1467.0,1370.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-26,1316.0,1425.0,1367.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-27,1165.0,1337.0,1270.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-28,1363.0,1559.0,1443.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-29,1353.0,1559.0,1459.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-30,1487.0,1603.0,1544.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-05-31,1251.0,1484.0,1393.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-01,1425.0,1610.0,1489.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-02,1389.0,1649.0,1509.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-03,1213.0,1460.0,1342.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-04,1295.0,1425.0,1375.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-05,1311.0,1460.0,1388.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-06,1386.0,1547.0,1495.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-07,1502.0,1707.0,1625.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-08,1600.0,1747.0,1684.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-09,1800.0,1992.0,1859.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-10,1820.0,1970.0,1880.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-11,1815.0,2066.0,1938.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-12,1781.0,1907.0,1856.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-13,1874.0,2113.0,1978.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-14,1884.0,2044.0,1985.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-15,1930.0,2123.0,2035.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-16,1820.0,1953.0,1894.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-17,1948.0,2089.0,2029.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-18,2020.0,2307.0,2157.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-19,1825.0,2064.0,1933.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-20,1735.0,1942.0,1825.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-21,1610.0,1810.0,1728.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-22,1695.0,1866.0,1758.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-23,1555.0,1794.0,1674.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-24,1622.0,1845.0,1722.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-25,1642.0,1823.0,1754.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-26,1807.0,2012.0,1942.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-27,1788.0,1997.0,1851.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-28,1737.0,1950.0,1846.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-29,1698.0,1813.0,1757.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-06-30,1671.0,1848.0,1775.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-07-01,1580.0,1826.0,1694.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-07-02,1575.0,1769.0,1694.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-07-03,1560.0,1752.0,1641.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-07-04,1698.0,1898.0,1784.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-07-05,1738.0,1904.0,1835.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-07-06,1795.0,2022.0,1881.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-07-07,1990.0,2124.0,2042.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-07-08,1832.0,2040.0,1950.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-07-09,1935.0,2156.0,2061.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-07-10,2047.0,2184.0,2122.0,False
Maharashtra,Sangli,Sangli,Tomato,Hybrid,FAQ,2026-07-11,2001.0,2256.0,2109.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2025-12-24,1387.0,1530.0,1449.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2025-12-25,1287.0,1496.0,1430.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2025-12-26,1321.0,1564.0,1459.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2025-12-27,1505.0,1678.0,1608.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2025-12-28,1383.0,1593.0,1509.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2025-12-29,1231.0,1500.0,1376.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2025-12-30,1406.0,1537.0,1461.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2025-12-31,1386.0,1556.0,1483.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-01,1418.0,1594.0,1510.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-02,1380.0,1620.0,1526.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-03,1188.0,1436.0,1329.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-04,1188.0,1445.0,1314.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-05,1107.0,1328.0,1242.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-06,941.0,1214.0,1070.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-07,1065.0,1331.0,1196.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-08,1170.0,1315.0,1260.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-09,1315.0,1535.0,1410.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-10,1239.0,1438.0,1325.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-11,1273.0,1448.0,1378.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-12,1232.0,1436.0,1311.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-13,1029.0,1298.0,1176.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-14,1022.0,1261.0,1168.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-15,1151.0,1375.0,1254.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-16,1173.0,1343.0,1248.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-17,1175.0,1279.0,1225.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-18,1046.0,1268.0,1194.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-19,1176.0,1346.0,1281.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-20,1199.0,1432.0,1322.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-21,1254.0,1509.0,1402.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-22,1387.0,1586.0,1471.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-23,1307.0,1549.0,1439.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-24,1281.0,1467.0,1370.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-25,1196.0,1392.0,1333.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-26,1287.0,1550.0,1415.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-27,1323.0,1511.0,1390.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-28,1171.0,1389.0,1275.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-29,1168.0,1304.0,1222.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-30,1061.0,1303.0,1167.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-01-31,957.0,1224.0,1102.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-01,1129.0,1375.0,1272.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-02,1137.0,1320.0,1217.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-03,1144.0,1360.0,1250.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-04,1102.0,1361.0,1214.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-05,992.0,1257.0,1115.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-06,1091.0,1277.0,1160.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-07,1178.0,1400.0,1290.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-08,1491.0,1676.0,1574.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-09,1403.0,1604.0,1473.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-10,1552.0,1724.0,1646.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-11,1470.0,1661.0,1576.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-12,1267.0,1445.0,1391.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-13,1296.0,1477.0,1393.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-14,1442.0,1600.0,1541.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-15,1426.0,1675.0,1573.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-16,1352.0,1543.0,1450.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-17,1447.0,1565.0,1504.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-18,1391.0,1560.0,1460.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-19,1390.0,1573.0,1517.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-20,1374.0,1483.0,1428.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-21,1313.0,1508.0,1446.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-22,1305.0,1515.0,1439.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-23,1295.0,1441.0,1387.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-24,1475.0,1665.0,1582.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-25,1372.0,1515.0,1454.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-26,1257.0,1531.0,1384.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-27,1213.0,1497.0,1360.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-02-28,1425.0,1617.0,1504.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-01,1480.0,1674.0,1576.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-02,1422.0,1646.0,1504.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-03,1534.0,1689.0,1590.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-04,1503.0,1683.0,1608.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-05,1593.0,1812.0,1677.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-06,1680.0,1792.0,1740.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-07,1847.0,2081.0,1993.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-08,1809.0,2070.0,1927.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-09,1835.0,2006.0,1943.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-10,1984.0,2213.0,2075.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-11,2000.0,2255.0,2115.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-12,1949.0,2100.0,2030.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-13,1917.0,2184.0,2058.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-14,1883.0,2077.0,1951.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-15,1949.0,2119.0,2046.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-16,1923.0,2103.0,2006.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-17,1951.0,2164.0,2016.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-18,1911.0,2108.0,1981.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-19,1861.0,2061.0,1954.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-20,1933.0,2131.0,2072.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-21,1948.0,2193.0,2052.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-22,2091.0,2298.0,2154.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-23,1994.0,2263.0,2119.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-24,1876.0,2098.0,2020.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-25,2065.0,2268.0,2148.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-26,2078.0,2258.0,2202.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-27,2060.0,2227.0,2149.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-28,2122.0,2358.0,2270.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-30,2187.0,2404.0,2332.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-03-31,2270.0,2479.0,2353.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-01,2399.0,2617.0,2493.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-02,2282.0,2411.0,2355.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-03,2267.0,2419.0,2334.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-04,2074.0,2220.0,2164.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-05,2185.0,2360.0,2250.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-06,2152.0,2360.0,2268.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-07,2102.0,2253.0,2202.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-08,2232.0,2467.0,2351.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-09,2193.0,2433.0,2341.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-10,2206.0,2447.0,2306.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-11,2232.0,2498.0,2362.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-12,2414.0,2608.0,2510.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-13,2424.0,2602.0,2544.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-14,2400.0,2634.0,2536.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-15,2452.0,2682.0,2544.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-16,2406.0,2609.0,2476.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-17,2271.0,2519.0,2418.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-18,2347.0,2523.0,2426.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-19,2318.0,2450.0,2387.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-20,2378.0,2586.0,2458.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-21,2252.0,2402.0,2319.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-22,2161.0,2389.0,2305.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-23,2236.0,2443.0,2304.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-24,2236.0,2453.0,2332.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-25,2279.0,2425.0,2357.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-27,2171.0,2379.0,2268.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-28,2207.0,2353.0,2300.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-29,2243.0,2440.0,2336.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-04-30,2261.0,2448.0,2359.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-05-01,2315.0,2604.0,2458.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-05-02,2216.0,2412.0,2317.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-05-03,2261.0,2417.0,2339.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-05-04,2151.0,2391.0,2241.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-05-05,2193.0,2316.0,2251.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-05-06,2101.0,2296.0,2195.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-05-07,2059.0,2198.0,2118.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-05-08,1869.0,2160.0,2016.0,False
Maharashtra,Satara,Satara,Tomato,Hybrid,FAQ,2026-05-09,1947.0,2139.0,2088.0,False
